instrumentid,loctimestamp,volatility
EU0009658145PV1D1,2005-12-13 00:00:00,0.0721286
EU0009658145PV1D1,2005-12-14 00:00:00,0.0869636
EU0009658145PV1D1,2005-12-15 00:00:00,0.0719387
EU0009658145PV1D1,2005-12-16 00:00:00,0.0965441
EU0009658145PV1D1,2005-12-19 00:00:00,0.0725572
EU0009658145PV1D1,2005-12-20 00:00:00,0.0925456
EU0009658145PV1D1,2005-12-21 00:00:00,0.0740323
EU0009658145PV1D1,2005-12-22 00:00:00,0.0557989
EU0009658145PV1D1,2005-12-23 00:00:00,0.0592238
EU0009658145PV1D1,2005-12-27 00:00:00,0.0386842
EU0009658145PV1D1,2005-12-28 00:00:00,0.0541204
EU0009658145PV1D1,2005-12-29 00:00:00,0.0584748
EU0009658145PV1D1,2005-12-30 00:00:00,0.0893983
EU0009658145PV1D1,2006-01-02 00:00:00,0.0724152
EU0009658145PV1D1,2006-01-03 00:00:00,0.0981861
EU0009658145PV1D1,2006-01-04 00:00:00,0.177778
EU0009658145PV1D1,2006-01-05 00:00:00,0.0728205
EU0009658145PV1D1,2006-01-06 00:00:00,0.0634825
EU0009658145PV1D1,2006-01-09 00:00:00,0.101178
EU0009658145PV1D1,2006-01-10 00:00:00,0.0929615
EU0009658145PV1D1,2006-01-11 00:00:00,0.103621
EU0009658145PV1D1,2006-01-12 00:00:00,0.0619506
EU0009658145PV1D1,2006-01-13 00:00:00,0.0937267
EU0009658145PV1D1,2006-01-16 00:00:00,0.05353
EU0009658145PV1D1,2006-01-17 00:00:00,0.136823
EU0009658145PV1D1,2006-01-18 00:00:00,0.242297
EU0009658145PV1D1,2006-01-19 00:00:00,0.10936
EU0009658145PV1D1,2006-01-20 00:00:00,0.131749
EU0009658145PV1D1,2006-01-23 00:00:00,0.181511
EU0009658145PV1D1,2006-01-24 00:00:00,0.0945506
EU0009658145PV1D1,2006-01-25 00:00:00,0.129307
EU0009658145PV1D1,2006-01-26 00:00:00,0.162397
EU0009658145PV1D1,2006-01-27 00:00:00,0.209682
EU0009658145PV1D1,2006-01-30 00:00:00,0.0821477
EU0009658145PV1D1,2006-01-31 00:00:00,0.100046
EU0009658145PV1D1,2006-02-01 00:00:00,0.117419
EU0009658145PV1D1,2006-02-02 00:00:00,0.131661
EU0009658145PV1D1,2006-02-03 00:00:00,0.135562
EU0009658145PV1D1,2006-02-06 00:00:00,0.115682
EU0009658145PV1D1,2006-02-07 00:00:00,0.124639
EU0009658145PV1D1,2006-02-08 00:00:00,0.168668
EU0009658145PV1D1,2006-02-09 00:00:00,0.142403
EU0009658145PV1D1,2006-02-10 00:00:00,0.113024
EU0009658145PV1D1,2006-02-13 00:00:00,0.133012
EU0009658145PV1D1,2006-02-14 00:00:00,0.124623
EU0009658145PV1D1,2006-02-15 00:00:00,0.115843
EU0009658145PV1D1,2006-02-16 00:00:00,0.0931697
EU0009658145PV1D1,2006-02-17 00:00:00,0.0889833
EU0009658145PV1D1,2006-02-20 00:00:00,0.0565384
EU0009658145PV1D1,2006-02-21 00:00:00,0.0977411
EU0009658145PV1D1,2006-02-22 00:00:00,0.100424
EU0009658145PV1D1,2006-02-23 00:00:00,0.0970398
EU0009658145PV1D1,2006-02-24 00:00:00,0.0859851
EU0009658145PV1D1,2006-02-27 00:00:00,0.0718036
EU0009658145PV1D1,2006-02-28 00:00:00,0.119767
EU0009658145PV1D1,2006-03-01 00:00:00,0.0890928
EU0009658145PV1D1,2006-03-02 00:00:00,0.164559
EU0009658145PV1D1,2006-03-03 00:00:00,0.13264
EU0009658145PV1D1,2006-03-06 00:00:00,0.134242
EU0009658145PV1D1,2006-03-07 00:00:00,0.150694
EU0009658145PV1D1,2006-03-08 00:00:00,0.12846
EU0009658145PV1D1,2006-03-09 00:00:00,0.160671
EU0009658145PV1D1,2006-03-10 00:00:00,0.128341
EU0009658145PV1D1,2006-03-13 00:00:00,0.129675
EU0009658145PV1D1,2006-03-14 00:00:00,0.0982318
EU0009658145PV1D1,2006-03-15 00:00:00,0.101849
EU0009658145PV1D1,2006-03-16 00:00:00,0.0846735
EU0009658145PV1D1,2006-03-17 00:00:00,0.133108
EU0009658145PV1D1,2006-03-20 00:00:00,0.11604
EU0009658145PV1D1,2006-03-21 00:00:00,0.111902
EU0009658145PV1D1,2006-03-22 00:00:00,0.124124
EU0009658145PV1D1,2006-03-23 00:00:00,0.090832
EU0009658145PV1D1,2006-03-24 00:00:00,0.0774068
EU0009658145PV1D1,2006-03-27 00:00:00,0.0794131
EU0009658145PV1D1,2006-03-28 00:00:00,0.104303
EU0009658145PV1D1,2006-03-29 00:00:00,0.0879448
EU0009658145PV1D1,2006-03-30 00:00:00,0.120316
EU0009658145PV1D1,2006-03-31 00:00:00,0.134718
EU0009658145PV1D1,2006-04-03 00:00:00,0.0967432
EU0009658145PV1D1,2006-04-04 00:00:00,0.105561
EU0009658145PV1D1,2006-04-05 00:00:00,0.100735
EU0009658145PV1D1,2006-04-06 00:00:00,0.115091
EU0009658145PV1D1,2006-04-07 00:00:00,0.101294
EU0009658145PV1D1,2006-04-10 00:00:00,0.0845154
EU0009658145PV1D1,2006-04-11 00:00:00,0.118812
EU0009658145PV1D1,2006-04-12 00:00:00,0.144474
EU0009658145PV1D1,2006-04-13 00:00:00,0.107889
EU0009658145PV1D1,2006-04-18 00:00:00,0.0950467
EU0009658145PV1D1,2006-04-19 00:00:00,0.205484
EU0009658145PV1D1,2006-04-20 00:00:00,0.106041
EU0009658145PV1D1,2006-04-21 00:00:00,0.116066
EU0009658145PV1D1,2006-04-24 00:00:00,0.119809
EU0009658145PV1D1,2006-04-25 00:00:00,0.103529
EU0009658145PV1D1,2006-04-26 00:00:00,0.0809217
EU0009658145PV1D1,2006-04-27 00:00:00,0.162859
EU0009658145PV1D1,2006-04-28 00:00:00,0.11906
EU0009658145PV1D1,2006-05-02 00:00:00,0.075336
EU0009658145PV1D1,2006-05-03 00:00:00,0.135541
EU0009658145PV1D1,2006-05-04 00:00:00,0.117697
EU0009658145PV1D1,2006-05-05 00:00:00,0.0794377
EU0009658145PV1D1,2006-05-08 00:00:00,0.106542
EU0009658145PV1D1,2006-05-09 00:00:00,0.0811854
EU0009658145PV1D1,2006-05-10 00:00:00,0.0921942
EU0009658145PV1D1,2006-05-11 00:00:00,0.110632
EU0009658145PV1D1,2006-05-12 00:00:00,0.22202
EU0009658145PV1D1,2006-05-15 00:00:00,0.235044
EU0009658145PV1D1,2006-05-16 00:00:00,0.182915
EU0009658145PV1D1,2006-05-17 00:00:00,0.241295
EU0009658145PV1D1,2006-05-18 00:00:00,0.285269
EU0009658145PV1D1,2006-05-19 00:00:00,0.177902
EU0009658145PV1D1,2006-05-22 00:00:00,0.319458
EU0009658145PV1D1,2006-05-23 00:00:00,0.256747
EU0009658145PV1D1,2006-05-24 00:00:00,0.247674
EU0009658145PV1D1,2006-05-25 00:00:00,0.173119
EU0009658145PV1D1,2006-05-26 00:00:00,0.220464
EU0009658145PV1D1,2006-05-29 00:00:00,0.0547967
EU0009658145PV1D1,2006-05-30 00:00:00,0.164056
EU0009658145PV1D1,2006-05-31 00:00:00,0.24425
EU0009658145PV1D1,2006-06-01 00:00:00,0.200558
EU0009658145PV1D1,2006-06-02 00:00:00,0.260888
EU0009658145PV1D1,2006-06-05 00:00:00,0.141621
EU0009658145PV1D1,2006-06-06 00:00:00,0.281325
EU0009658145PV1D1,2006-06-07 00:00:00,0.201971
EU0009658145PV1D1,2006-06-08 00:00:00,0.443909
EU0009658145PV1D1,2006-06-09 00:00:00,0.229689
EU0009658145PV1D1,2006-06-12 00:00:00,0.158335
EU0009658145PV1D1,2006-06-13 00:00:00,0.348666
EU0009658145PV1D1,2006-06-14 00:00:00,0.232116
EU0009658145PV1D1,2006-06-15 00:00:00,0.176751
EU0009658145PV1D1,2006-06-16 00:00:00,0.292671
EU0009658145PV1D1,2006-06-19 00:00:00,0.179581
EU0009658145PV1D1,2006-06-20 00:00:00,0.196059
EU0009658145PV1D1,2006-06-21 00:00:00,0.160976
EU0009658145PV1D1,2006-06-22 00:00:00,0.242945
EU0009658145PV1D1,2006-06-23 00:00:00,0.141064
EU0009658145PV1D1,2006-06-26 00:00:00,0.112078
EU0009658145PV1D1,2006-06-27 00:00:00,0.171707
EU0009658145PV1D1,2006-06-28 00:00:00,0.129111
EU0009658145PV1D1,2006-06-29 00:00:00,0.153652
EU0009658145PV1D1,2006-06-30 00:00:00,0.277129
EU0009658145PV1D1,2006-07-03 00:00:00,0.0812541
EU0009658145PV1D1,2006-07-04 00:00:00,0.0605484
EU0009658145PV1D1,2006-07-05 00:00:00,0.115622
EU0009658145PV1D1,2006-07-06 00:00:00,0.126343
EU0009658145PV1D1,2006-07-07 00:00:00,0.117946
EU0009658145PV1D1,2006-07-10 00:00:00,0.111078
EU0009658145PV1D1,2006-07-11 00:00:00,0.141532
EU0009658145PV1D1,2006-07-12 00:00:00,0.148579
EU0009658145PV1D1,2006-07-13 00:00:00,0.201388
EU0009658145PV1D1,2006-07-14 00:00:00,0.233328
EU0009658145PV1D1,2006-07-17 00:00:00,0.196788
EU0009658145PV1D1,2006-07-18 00:00:00,0.155361
EU0009658145PV1D1,2006-07-19 00:00:00,0.210827
EU0009658145PV1D1,2006-07-20 00:00:00,0.147769
EU0009658145PV1D1,2006-07-21 00:00:00,0.177683
EU0009658145PV1D1,2006-07-24 00:00:00,0.11767
EU0009658145PV1D1,2006-07-25 00:00:00,0.14295
EU0009658145PV1D1,2006-07-26 00:00:00,0.108769
EU0009658145PV1D1,2006-07-27 00:00:00,0.124964
EU0009658145PV1D1,2006-07-28 00:00:00,0.134642
EU0009658145PV1D1,2006-07-31 00:00:00,0.0780181
EU0009658145PV1D1,2006-08-01 00:00:00,0.112683
EU0009658145PV1D1,2006-08-02 00:00:00,0.147485
EU0009658145PV1D1,2006-08-03 00:00:00,0.137995
EU0009658145PV1D1,2006-08-04 00:00:00,0.139492
EU0009658145PV1D1,2006-08-07 00:00:00,0.210448
EU0009658145PV1D1,2006-08-08 00:00:00,0.120162
EU0009658145PV1D1,2006-08-09 00:00:00,0.135336
EU0009658145PV1D1,2006-08-10 00:00:00,0.215362
EU0009658145PV1D1,2006-08-11 00:00:00,0.0984295
EU0009658145PV1D1,2006-08-14 00:00:00,0.1394
EU0009658145PV1D1,2006-08-15 00:00:00,0.123123
EU0009658145PV1D1,2006-08-16 00:00:00,0.11257
EU0009658145PV1D1,2006-08-17 00:00:00,0.0823371
EU0009658145PV1D1,2006-08-18 00:00:00,0.0888567
EU0009658145PV1D1,2006-08-21 00:00:00,0.0865789
EU0009658145PV1D1,2006-08-22 00:00:00,0.14599
EU0009658145PV1D1,2006-08-23 00:00:00,0.085973
EU0009658145PV1D1,2006-08-24 00:00:00,0.111939
EU0009658145PV1D1,2006-08-25 00:00:00,0.0892693
EU0009658145PV1D1,2006-08-28 00:00:00,0.0870989
EU0009658145PV1D1,2006-08-30 00:00:00,0.0863715
EU0009658145PV1D1,2006-08-31 00:00:00,0.0946819
EU0009658145PV1D1,2006-09-01 00:00:00,0.0987902
EU0009658145PV1D1,2006-09-04 00:00:00,0.0548001
EU0009658145PV1D1,2006-09-05 00:00:00,0.081959
EU0009658145PV1D1,2006-09-06 00:00:00,0.0924226
EU0009658145PV1D1,2006-09-07 00:00:00,0.128375
EU0009658145PV1D1,2006-09-08 00:00:00,0.0947918
EU0009658145PV1D1,2006-09-11 00:00:00,0.136408
EU0009658145PV1D1,2006-09-12 00:00:00,0.107186
EU0009658145PV1D1,2006-09-13 00:00:00,0.100591
EU0009658145PV1D1,2006-09-14 00:00:00,0.0909186
EU0009658145PV1D1,2006-09-15 00:00:00,0.0866003
EU0009658145PV1D1,2006-09-18 00:00:00,0.0867388
EU0009658145PV1D1,2006-09-19 00:00:00,0.144552
EU0009658145PV1D1,2006-09-20 00:00:00,0.101837
EU0009658145PV1D1,2006-09-21 00:00:00,0.109586
EU0009658145PV1D1,2006-09-22 00:00:00,0.164437
EU0009658145PV1D1,2006-09-25 00:00:00,0.112918
EU0009658145PV1D1,2006-09-26 00:00:00,0.135268
EU0009658145PV1D1,2006-09-27 00:00:00,0.124538
EU0009658145PV1D1,2006-09-28 00:00:00,0.0732384
EU0009658145PV1D1,2006-09-29 00:00:00,0.0822132
EU0009658145PV1D1,2006-10-02 00:00:00,0.115813
EU0009658145PV1D1,2006-10-03 00:00:00,0.1017
EU0009658145PV1D1,2006-10-04 00:00:00,0.0884684
EU0009658145PV1D1,2006-10-05 00:00:00,0.148935
EU0009658145PV1D1,2006-10-06 00:00:00,0.089564
EU0009658145PV1D1,2006-10-09 00:00:00,0.0802389
EU0009658145PV1D1,2006-10-10 00:00:00,0.0663649
EU0009658145PV1D1,2006-10-11 00:00:00,0.0801832
EU0009658145PV1D1,2006-10-12 00:00:00,0.0673133
EU0009658145PV1D1,2006-10-13 00:00:00,0.0715592
EU0009658145PV1D1,2006-10-16 00:00:00,0.0634
EU0009658145PV1D1,2006-10-17 00:00:00,0.0848578
EU0009658145PV1D1,2006-10-18 00:00:00,0.126405
EU0009658145PV1D1,2006-10-19 00:00:00,0.121434
EU0009658145PV1D1,2006-10-20 00:00:00,0.094609
EU0009658145PV1D1,2006-10-23 00:00:00,0.0968969
EU0009658145PV1D1,2006-10-24 00:00:00,0.0833716
EU0009658145PV1D1,2006-10-25 00:00:00,0.0677238
EU0009658145PV1D1,2006-10-26 00:00:00,0.100196
EU0009658145PV1D1,2006-10-27 00:00:00,0.11363
EU0009658145PV1D1,2006-10-30 00:00:00,0.143942
EU0009658145PV1D1,2006-10-31 00:00:00,0.0993225
EU0009658145PV1D1,2006-11-01 00:00:00,0.0790896
EU0009658145PV1D1,2006-11-02 00:00:00,0.137993
EU0009658145PV1D1,2006-11-03 00:00:00,0.114254
EU0009658145PV1D1,2006-11-06 00:00:00,0.0934801
EU0009658145PV1D1,2006-11-07 00:00:00,0.0731933
EU0009658145PV1D1,2006-11-08 00:00:00,0.103708
EU0009658145PV1D1,2006-11-09 00:00:00,0.0832217
EU0009658145PV1D1,2006-11-10 00:00:00,0.0893499
EU0009658145PV1D1,2006-11-13 00:00:00,0.0741085
EU0009658145PV1D1,2006-11-14 00:00:00,0.0952104
EU0009658145PV1D1,2006-11-15 00:00:00,0.110648
EU0009658145PV1D1,2006-11-16 00:00:00,0.0672694
EU0009658145PV1D1,2006-11-17 00:00:00,0.091622
EU0009658145PV1D1,2006-11-20 00:00:00,0.103818
EU0009658145PV1D1,2006-11-21 00:00:00,0.0682209
EU0009658145PV1D1,2006-11-22 00:00:00,0.11154
EU0009658145PV1D1,2006-11-23 00:00:00,0.0789349
EU0009658145PV1D1,2006-11-24 00:00:00,0.144861
EU0009658145PV1D1,2006-11-27 00:00:00,0.123457
EU0009658145PV1D1,2006-11-28 00:00:00,0.173633
EU0009658145PV1D1,2006-11-29 00:00:00,0.127738
EU0009658145PV1D1,2006-11-30 00:00:00,0.125695
EU0009658145PV1D1,2006-12-01 00:00:00,0.185415
EU0009658145PV1D1,2006-12-04 00:00:00,0.133173
EU0009658145PV1D1,2006-12-05 00:00:00,0.142552
EU0009658145PV1D1,2006-12-06 00:00:00,0.0887534
EU0009658145PV1D1,2006-12-07 00:00:00,0.106749
EU0009658145PV1D1,2006-12-08 00:00:00,0.139956
EU0009658145PV1D1,2006-12-11 00:00:00,0.117593
EU0009658145PV1D1,2006-12-12 00:00:00,0.0700816
EU0009658145PV1D1,2006-12-13 00:00:00,0.0870842
EU0009658145PV1D1,2006-12-14 00:00:00,0.0965544
EU0009658145PV1D1,2006-12-15 00:00:00,0.111774
EU0009658145PV1D1,2006-12-18 00:00:00,0.0493416
EU0009658145PV1D1,2006-12-19 00:00:00,0.134201
EU0009658145PV1D1,2006-12-20 00:00:00,0.0948605
EU0009658145PV1D1,2006-12-21 00:00:00,0.0753667
EU0009658145PV1D1,2006-12-22 00:00:00,0.0822949
EU0009658145PV1D1,2006-12-27 00:00:00,0.111715
EU0009658145PV1D1,2006-12-28 00:00:00,0.0667531
EU0009658145PV1D1,2006-12-29 00:00:00,0.0450672
EU0009658145PV1D1,2007-01-02 00:00:00,0.110371
EU0009658145PV1D1,2007-01-03 00:00:00,0.077109
EU0009658145PV1D1,2007-01-04 00:00:00,0.141666
EU0009658145PV1D1,2007-01-05 00:00:00,0.110119
EU0009658145PV1D1,2007-01-08 00:00:00,0.107601
EU0009658145PV1D1,2007-01-09 00:00:00,0.0975573
EU0009658145PV1D1,2007-01-10 00:00:00,0.156078
EU0009658145PV1D1,2007-01-11 00:00:00,0.124861
EU0009658145PV1D1,2007-01-12 00:00:00,0.0991287
EU0009658145PV1D1,2007-01-15 00:00:00,0.101073
EU0009658145PV1D1,2007-01-16 00:00:00,0.0935247
EU0009658145PV1D1,2007-01-17 00:00:00,0.109055
EU0009658145PV1D1,2007-01-18 00:00:00,0.137826
EU0009658145PV1D1,2007-01-19 00:00:00,0.103876
EU0009658145PV1D1,2007-01-22 00:00:00,0.11409
EU0009658145PV1D1,2007-01-23 00:00:00,0.12809
EU0009658145PV1D1,2007-01-24 00:00:00,0.111819
EU0009658145PV1D1,2007-01-25 00:00:00,0.10561
EU0009658145PV1D1,2007-01-26 00:00:00,0.162259
EU0009658145PV1D1,2007-01-29 00:00:00,0.0798083
EU0009658145PV1D1,2007-01-30 00:00:00,0.0942441
EU0009658145PV1D1,2007-01-31 00:00:00,0.0882565
EU0009658145PV1D1,2007-02-01 00:00:00,0.149154
EU0009658145PV1D1,2007-02-02 00:00:00,0.077741
EU0009658145PV1D1,2007-02-05 00:00:00,0.055902
EU0009658145PV1D1,2007-02-06 00:00:00,0.0638693
EU0009658145PV1D1,2007-02-07 00:00:00,0.0647785
EU0009658145PV1D1,2007-02-08 00:00:00,0.0845481
EU0009658145PV1D1,2007-02-09 00:00:00,0.0990648
EU0009658145PV1D1,2007-02-12 00:00:00,0.108287
EU0009658145PV1D1,2007-02-13 00:00:00,0.0708577
EU0009658145PV1D1,2007-02-14 00:00:00,0.0961352
EU0009658145PV1D1,2007-02-15 00:00:00,0.0625833
EU0009658145PV1D1,2007-02-16 00:00:00,0.0662827
EU0009658145PV1D1,2007-02-19 00:00:00,0.0557895
EU0009658145PV1D1,2007-02-20 00:00:00,0.078877
EU0009658145PV1D1,2007-02-21 00:00:00,0.118415
EU0009658145PV1D1,2007-02-22 00:00:00,0.127223
EU0009658145PV1D1,2007-02-23 00:00:00,0.0759259
EU0009658145PV1D1,2007-02-26 00:00:00,0.0882014
EU0009658145PV1D1,2007-02-27 00:00:00,0.192877
EU0009658145PV1D1,2007-02-28 00:00:00,0.387937
EU0009658145PV1D1,2007-03-01 00:00:00,0.31749
EU0009658145PV1D1,2007-03-02 00:00:00,0.22192
EU0009658145PV1D1,2007-03-05 00:00:00,0.36216
EU0009658145PV1D1,2007-03-06 00:00:00,0.177802
EU0009658145PV1D1,2007-03-07 00:00:00,0.106316
EU0009658145PV1D1,2007-03-08 00:00:00,0.123939
EU0009658145PV1D1,2007-03-09 00:00:00,0.188552
EU0009658145PV1D1,2007-03-12 00:00:00,0.150589
EU0009658145PV1D1,2007-03-13 00:00:00,0.154682
EU0009658145PV1D1,2007-03-14 00:00:00,0.334019
EU0009658145PV1D1,2007-03-15 00:00:00,0.286376
EU0009658145PV1D1,2007-03-16 00:00:00,0.140867
EU0009658145PV1D1,2007-03-19 00:00:00,0.188296
EU0009658145PV1D1,2007-03-20 00:00:00,0.124944
EU0009658145PV1D1,2007-03-21 00:00:00,0.080537
EU0009658145PV1D1,2007-03-22 00:00:00,0.284561
EU0009658145PV1D1,2007-03-23 00:00:00,0.124783
EU0009658145PV1D1,2007-03-26 00:00:00,0.151187
EU0009658145PV1D1,2007-03-27 00:00:00,0.146867
EU0009658145PV1D1,2007-03-28 00:00:00,0.130044
EU0009658145PV1D1,2007-03-29 00:00:00,0.135897
EU0009658145PV1D1,2007-03-30 00:00:00,0.106158
EU0009658145PV1D1,2007-04-02 00:00:00,0.102815
EU0009658145PV1D1,2007-04-03 00:00:00,0.14631
EU0009658145PV1D1,2007-04-04 00:00:00,0.0941606
EU0009658145PV1D1,2007-04-05 00:00:00,0.0517245
EU0009658145PV1D1,2007-04-10 00:00:00,0.0757822
EU0009658145PV1D1,2007-04-11 00:00:00,0.0794308
EU0009658145PV1D1,2007-04-12 00:00:00,0.100541
EU0009658145PV1D1,2007-04-13 00:00:00,0.106039
EU0009658145PV1D1,2007-04-16 00:00:00,0.101574
EU0009658145PV1D1,2007-04-17 00:00:00,0.120564
EU0009658145PV1D1,2007-04-18 00:00:00,0.110164
EU0009658145PV1D1,2007-04-19 00:00:00,0.203225
EU0009658145PV1D1,2007-04-20 00:00:00,0.152477
EU0009658145PV1D1,2007-04-23 00:00:00,0.101366
EU0009658145PV1D1,2007-04-24 00:00:00,0.130895
EU0009658145PV1D1,2007-04-25 00:00:00,0.127604
EU0009658145PV1D1,2007-04-26 00:00:00,0.13753
EU0009658145PV1D1,2007-04-27 00:00:00,0.130048
EU0009658145PV1D1,2007-04-30 00:00:00,0.0893645
EU0009658145PV1D1,2007-05-02 00:00:00,0.0897438
EU0009658145PV1D1,2007-05-03 00:00:00,0.119124
EU0009658145PV1D1,2007-05-04 00:00:00,0.0858662
EU0009658145PV1D1,2007-05-07 00:00:00,0.0677234
EU0009658145PV1D1,2007-05-08 00:00:00,0.0949836
EU0009658145PV1D1,2007-05-09 00:00:00,0.113223
EU0009658145PV1D1,2007-05-10 00:00:00,0.100316
EU0009658145PV1D1,2007-05-11 00:00:00,0.185499
EU0009658145PV1D1,2007-05-14 00:00:00,0.128741
EU0009658145PV1D1,2007-05-15 00:00:00,0.171271
EU0009658145PV1D1,2007-05-16 00:00:00,0.0995549
EU0009658145PV1D1,2007-05-17 00:00:00,0.0903106
EU0009658145PV1D1,2007-05-18 00:00:00,0.0998676
EU0009658145PV1D1,2007-05-21 00:00:00,0.0797946
EU0009658145PV1D1,2007-05-22 00:00:00,0.0814899
EU0009658145PV1D1,2007-05-23 00:00:00,0.0711718
EU0009658145PV1D1,2007-05-24 00:00:00,0.155991
EU0009658145PV1D1,2007-05-25 00:00:00,0.139155
EU0009658145PV1D1,2007-05-29 00:00:00,0.0832264
EU0009658145PV1D1,2007-05-30 00:00:00,0.157274
EU0009658145PV1D1,2007-05-31 00:00:00,0.146844
EU0009658145PV1D1,2007-06-01 00:00:00,0.0970073
EU0009658145PV1D1,2007-06-04 00:00:00,0.0899759
EU0009658145PV1D1,2007-06-05 00:00:00,0.102284
EU0009658145PV1D1,2007-06-06 00:00:00,0.132413
EU0009658145PV1D1,2007-06-07 00:00:00,0.199986
EU0009658145PV1D1,2007-06-08 00:00:00,0.227861
EU0009658145PV1D1,2007-06-11 00:00:00,0.161086
EU0009658145PV1D1,2007-06-12 00:00:00,0.133808
EU0009658145PV1D1,2007-06-13 00:00:00,0.165347
EU0009658145PV1D1,2007-06-14 00:00:00,0.177378
EU0009658145PV1D1,2007-06-15 00:00:00,0.149164
EU0009658145PV1D1,2007-06-18 00:00:00,0.0962194
EU0009658145PV1D1,2007-06-19 00:00:00,0.0976223
EU0009658145PV1D1,2007-06-20 00:00:00,0.109832
EU0009658145PV1D1,2007-06-21 00:00:00,0.195445
EU0009658145PV1D1,2007-06-22 00:00:00,0.101434
EU0009658145PV1D1,2007-06-25 00:00:00,0.170762
EU0009658145PV1D1,2007-06-26 00:00:00,0.187584
EU0009658145PV1D1,2007-06-27 00:00:00,0.157718
EU0009658145PV1D1,2007-06-28 00:00:00,0.143195
EU0009658145PV1D1,2007-06-29 00:00:00,0.127513
EU0009658145PV1D1,2007-07-02 00:00:00,0.124271
EU0009658145PV1D1,2007-07-03 00:00:00,0.128185
EU0009658145PV1D1,2007-07-04 00:00:00,0.0494854
EU0009658145PV1D1,2007-07-05 00:00:00,0.132058
EU0009658145PV1D1,2007-07-06 00:00:00,0.0947854
EU0009658145PV1D1,2007-07-09 00:00:00,0.0934434
EU0009658145PV1D1,2007-07-10 00:00:00,0.124946
EU0009658145PV1D1,2007-07-11 00:00:00,0.221619
EU0009658145PV1D1,2007-07-12 00:00:00,0.117049
EU0009658145PV1D1,2007-07-13 00:00:00,0.187429
EU0009658145PV1D1,2007-07-16 00:00:00,0.0797958
EU0009658145PV1D1,2007-07-17 00:00:00,0.115473
EU0009658145PV1D1,2007-07-18 00:00:00,0.186257
EU0009658145PV1D1,2007-07-19 00:00:00,0.122404
EU0009658145PV1D1,2007-07-20 00:00:00,0.137343
EU0009658145PV1D1,2007-07-23 00:00:00,0.11768
EU0009658145PV1D1,2007-07-24 00:00:00,0.136225
EU0009658145PV1D1,2007-07-25 00:00:00,0.217513
EU0009658145PV1D1,2007-07-26 00:00:00,0.254446
EU0009658145PV1D1,2007-07-27 00:00:00,0.334385
EU0009658145PV1D1,2007-07-30 00:00:00,0.199677
EU0009658145PV1D1,2007-07-31 00:00:00,0.184757
EU0009658145PV1D1,2007-08-01 00:00:00,0.414905
EU0009658145PV1D1,2007-08-02 00:00:00,0.189101
EU0009658145PV1D1,2007-08-03 00:00:00,0.165834
EU0009658145PV1D1,2007-08-06 00:00:00,0.215418
EU0009658145PV1D1,2007-08-07 00:00:00,0.212324
EU0009658145PV1D1,2007-08-08 00:00:00,0.182414
EU0009658145PV1D1,2007-08-09 00:00:00,0.253958
EU0009658145PV1D1,2007-08-10 00:00:00,0.424759
EU0009658145PV1D1,2007-08-13 00:00:00,0.188686
EU0009658145PV1D1,2007-08-14 00:00:00,0.222029
EU0009658145PV1D1,2007-08-15 00:00:00,0.231332
EU0009658145PV1D1,2007-08-16 00:00:00,0.425751
EU0009658145PV1D1,2007-08-17 00:00:00,0.456911
EU0009658145PV1D1,2007-08-20 00:00:00,0.147223
EU0009658145PV1D1,2007-08-21 00:00:00,0.200545
EU0009658145PV1D1,2007-08-22 00:00:00,0.172441
EU0009658145PV1D1,2007-08-23 00:00:00,0.192236
EU0009658145PV1D1,2007-08-24 00:00:00,0.167862
EU0009658145PV1D1,2007-08-27 00:00:00,0.0846201
EU0009658145PV1D1,2007-08-28 00:00:00,0.111164
EU0009658145PV1D1,2007-08-29 00:00:00,0.159412
EU0009658145PV1D1,2007-08-30 00:00:00,0.20016
EU0009658145PV1D1,2007-08-31 00:00:00,0.170336
EU0009658145PV1D1,2007-09-03 00:00:00,0.0877815
EU0009658145PV1D1,2007-09-04 00:00:00,0.11106
EU0009658145PV1D1,2007-09-05 00:00:00,0.149289
EU0009658145PV1D1,2007-09-06 00:00:00,0.18041
EU0009658145PV1D1,2007-09-07 00:00:00,0.209596
EU0009658145PV1D1,2007-09-10 00:00:00,0.172439
EU0009658145PV1D1,2007-09-11 00:00:00,0.171176
EU0009658145PV1D1,2007-09-12 00:00:00,0.119334
EU0009658145PV1D1,2007-09-13 00:00:00,0.128625
EU0009658145PV1D1,2007-09-14 00:00:00,0.179897
EU0009658145PV1D1,2007-09-17 00:00:00,0.1447
EU0009658145PV1D1,2007-09-18 00:00:00,0.16165
EU0009658145PV1D1,2007-09-19 00:00:00,0.354932
EU0009658145PV1D1,2007-09-20 00:00:00,0.166373
EU0009658145PV1D1,2007-09-21 00:00:00,0.132817
EU0009658145PV1D1,2007-09-24 00:00:00,0.0990384
EU0009658145PV1D1,2007-09-25 00:00:00,0.156465
EU0009658145PV1D1,2007-09-26 00:00:00,0.110779
EU0009658145PV1D1,2007-09-27 00:00:00,0.144657
EU0009658145PV1D1,2007-09-28 00:00:00,0.108833
EU0009658145PV1D1,2007-10-01 00:00:00,0.170347
EU0009658145PV1D1,2007-10-02 00:00:00,0.130066
EU0009658145PV1D1,2007-10-03 00:00:00,0.080884
EU0009658145PV1D1,2007-10-04 00:00:00,0.105237
