r_old;vol_old;;r;volatility;;
;0.012598816;;0.06219632;0.5;;
;0.012598816;;0.106576905;0.5;;
;0.012598816;;-0.012997816;0.5;;
;0.012598816;;-0.097538115;0.5;;
;0.012598816;;0.061989254;0.5;;
;0.012598816;;-0.220798147;0.5;;
;0.012598816;;-0.030927123;0.5;;
;0.012598816;;0.161139428;0.5;;
;0.012598816;;-0.077242039;0.5;;
;0.012598816;;0.083722448;0.5;;
;0.012598816;;0.084873926;0.5;;
;0.012598816;;0.056340916;0.5;;
;0.012598816;;0.069631882;0.5;;
;0.012598816;;-0.192401677;0.5;;
;0.012598816;;0.191106549;0.5;;
;0.012598816;;0.178117688;0.5;;
;0.012598816;;0.014948528;0.5;;
;0.012598816;;0.167529656;0.5;;
;0.012598816;;-0.032037437;0.5;;
;0.012598816;;-0.015170938;0.5;;
;0.012598816;;-0.005162088;0.5;;
;0.012598816;;0.024932462;0.5;;
;0.012598816;;0.12609713;0.5;;
;0.012598816;;-0.008824409;0.5;;
;0.012598816;;-0.067997053;0.5;;
;0.012598816;;0.01662827;0.5;;
;0.012598816;;0.182974839;0.5;;
;0.012598816;;-0.112953287;0.5;;
;0.012598816;;0.101808671;0.5;;
;0.012598816;;0.222763547;0.5;;
;0.012598816;;0.003523707;0.5;;
;0.012598816;;0.090607903;0.5;;
;0.012598816;;0.176171055;0.5;;
;0.012598816;;0.045181636;0.5;;
;0.012598816;;-0.131289082;0.5;;
;0.012598816;;0.031018456;0.5;;
;0.012598816;;-0.010403006;0.5;;
;0.012598816;;0.122646069;0.5;;
;0.012598816;;-0.087812724;0.5;;
;0.012598816;;0.047755541;0.5;;
;0.012598816;;0.040093995;0.5;;
;0.012598816;;0.163657281;0.5;;
;0.012598816;;-0.011466917;0.5;;
;0.012598816;;0.221499506;0.5;;
;0.012598816;;-0.037378639;0.5;;
;0.012598816;;0.071929039;0.5;;
;0.012598816;;0.182835616;0.5;;
;0.012598816;;-0.101209318;0.5;;
;0.012598816;;0.049550797;0.5;;
;0.012598816;;-0.085997791;0.5;;
;0.012598816;;0.143693803;0.5;;
;0.012598816;;0.200680433;0.5;;
;0.012598816;;0.081837148;0.5;;
;0.012598816;;0.166607622;0.5;;
;0.012598816;;-0.1294273;0.5;;
;0.012598816;;0.006843824;0.5;;
;0.012598816;;-0.042171677;0.5;;
;0.012598816;;0.153620904;0.5;;
;0.012598816;;0.055505049;0.5;;
;0.012598816;;0.011251833;0.5;;
;0.012598816;;0.076815736;0.5;;
;0.012598816;;0.030284022;0.5;;
;0.012598816;;0.055815507;0.5;;
;0.012598816;;-0.012919488;0.5;;
;0.012598816;;0.062932495;0.5;;
;0.012598816;;0.054129846;0.5;;
;0.012598816;;-0.021109918;0.5;;
;0.012598816;;0.141446057;0.5;;
;0.012598816;;-0.229027392;0.5;;
;0.012598816;;-0.006442172;0.5;;
;0.012598816;;0.008844718;0.5;;
;0.012598816;;0.073377956;0.5;;
;0.012598816;;0.122864822;0.5;;
;0.012598816;;0.142155314;0.5;;
;0.012598816;;-0.01345164;0.5;;
;0.012598816;;0.199910116;0.5;;
;0.012598816;;-0.034449801;0.5;;
;0.012598816;;0.000585474;0.5;;
;0.012598816;;-0.011718197;0.5;;
;0.012598816;;0.085612574;0.5;;
;0.012598816;;0.082609194;0.5;;
;0.012598816;;0.020598041;0.5;;
;0.012598816;;-0.035844464;0.5;;
;0.012598816;;0.117736888;0.5;;
;0.012598816;;0.203181831;0.5;;
;0.012598816;;-0.09085757;0.5;;
;0.012598816;;-0.003733046;0.5;;
;0.012598816;;-0.014606535;0.5;;
;0.012598816;;0.045480476;0.5;;
;0.012598816;;-0.005105619;0.5;;
;0.012598816;;0.12837317;0.5;;
;0.012598816;;0.083164191;0.5;;
;0.012598816;;-0.018242057;0.5;;
;0.012598816;;-0.133362638;0.5;;
;0.012598816;;0.070124495;0.5;;
;0.012598816;;0.184073214;0.5;;
;0.012598816;;-0.075343525;0.5;;
;0.012598816;;-0.042483474;0.5;;
;0.012598816;;0.147024979;0.5;;
;0.012598816;;0.085661177;0.5;;
;0.012598816;;0.196385385;0.5;;
;0.012598816;;0.084202597;0.5;;
;0.012598816;;-0.003923577;0.5;;
;0.012598816;;-0.054857413;0.5;;
;0.012598816;;0.105227199;0.5;;
;0.012598816;;-0.096705824;0.5;;
;0.012598816;;0.229653193;0.5;;
;0.012598816;;0.098486648;0.5;;
;0.012598816;;-0.06270395;0.5;;
;0.012598816;;0.064890117;0.5;;
;0.012598816;;0.075310665;0.5;;
;0.012598816;;-0.171203333;0.5;;
;0.012598816;;-0.064838814;0.5;;
;0.012598816;;0.241769827;0.5;;
;0.012598816;;0.079498247;0.5;;
;0.012598816;;0.047692495;0.5;;
;0.012598816;;0.19554644;0.5;;
;0.012598816;;-0.062671103;0.5;;
;0.012598816;;-0.031248521;0.5;;
;0.012598816;;-0.035964828;0.5;;
;0.012598816;;0.101355376;0.5;;
;0.012598816;;0.15433873;0.5;;
;0.012598816;;0.098902835;0.5;;
;0.012598816;;0.038792449;0.5;;
;0.012598816;;-0.097923708;0.5;;
;0.012598816;;0.087334991;0.5;;
;0.012598816;;0.005933768;0.5;;
;0.012598816;;0.079249989;0.5;;
;0.012598816;;-0.000939037;0.5;;
;0.012598816;;0.094853092;0.5;;
;0.012598816;;0.187323054;0.5;;
;0.012598816;;0.153425959;0.5;;
;0.012598816;;0.157832979;0.5;;
;0.012598816;;0.20510519;0.5;;
;0.012598816;;0.213783462;0.5;;
;0.012598816;;0.092770836;0.5;;
;0.012598816;;0.105887889;0.5;;
;0.012598816;;0.111788523;0.5;;
;0.012598816;;0.172554921;0.5;;
;0.012598816;;0.295286136;0.5;;
;0.012598816;;0.121814721;0.5;;
;0.012598816;;-0.014664793;0.5;;
;0.012598816;;0.00725367;0.5;;
;0.012598816;;0.090067028;0.5;;
;0.012598816;;-0.053831827;0.5;;
;0.012598816;;-0.033084165;0.5;;
;0.012598816;;-0.003834089;0.5;;
;0.012598816;;0.177896523;0.5;;
;0.012598816;;0.085167287;0.5;;
;0.012598816;;-0.035236794;0.5;;
;0.012598816;;0.08627777;0.5;;
;0.012598816;;0.123533663;0.5;;
;0.012598816;;0.06470271;0.5;;
;0.012598816;;-0.06173418;0.5;;
;0.012598816;;0.028209013;0.5;;
;0.012598816;;0.085801783;0.5;;
;0.012598816;;-0.064768133;0.5;;
;0.012598816;;-0.144422956;0.5;;
;0.012598816;;-0.102214104;0.5;;
;0.012598816;;0.144404974;0.5;;
;0.012598816;;0.09695051;0.5;;
;0.012598816;;0.07445802;0.5;;
;0.012598816;;0.009519508;0.5;;
;0.012598816;;0.074083481;0.5;;
;0.012598816;;0.050479227;0.5;;
;0.012598816;;0.110985032;0.5;;
;0.012598816;;0.076481989;0.5;;
;0.012598816;;0.004479247;0.5;;
;0.012598816;;-0.050845859;0.5;;
;0.012598816;;-0.319032039;0.5;;
;0.012598816;;0.069524993;0.5;;
;0.012598816;;-0.008565928;0.5;;
;0.012598816;;-0.014135;0.5;;
;0.012598816;;-0.126407405;0.5;;
;0.012598816;;-0.035418022;0.5;;
;0.012598816;;0.04694899;0.5;;
;0.012598816;;0.115042953;0.5;;
;0.012598816;;0.085465556;0.5;;
;0.012598816;;0.019825695;0.5;;
;0.012598816;;-0.108200765;0.5;;
;0.012598816;;0.086900342;0.5;;
;0.012598816;;0.043120261;0.5;;
;0.012598816;;0.077574006;0.5;;
;0.012598816;;0.070432453;0.5;;
;0.012598816;;-0.154133378;0.5;;
;0.012598816;;-0.192547595;0.5;;
;0.012598816;;-0.058850588;0.5;;
;0.012598816;;0.039496865;0.5;;
;0.012598816;;0.136329053;0.5;;
;0.012598816;;0.024462619;0.5;;
;0.012598816;;0.10481942;0.5;;
;0.012598816;;0.085829807;0.5;;
;0.012598816;;-0.044653844;0.5;;
;0.012598816;;0.111411799;0.5;;
;0.012598816;;-0.171093755;0.5;;
;0.012598816;;0.143425142;0.5;;
;0.012598816;;0.055181264;0.5;;
;0.012598816;;0.138808479;0.5;;
;0.012598816;;-0.182324795;0.5;;
;0.012598816;;0.090940089;0.5;;
;0.012598816;;0.114433234;0.5;;
;0.012598816;;0.019453091;0.5;;
;0.012598816;;0.238701493;0.5;;
;0.012598816;;0.123482028;0.5;;
;0.012598816;;0.101670609;0.5;;
;0.012598816;;0.017800932;0.5;;
;0.012598816;;-0.133305875;0.5;;
;0.012598816;;-0.003421185;0.5;;
;0.012598816;;0.013855261;0.5;;
;0.012598816;;0.238267748;0.5;;
;0.012598816;;-0.071748509;0.5;;
;0.012598816;;0.02109905;0.5;;
;0.012598816;;0.101222618;0.5;;
;0.012598816;;0.035869257;0.5;;
;0.012598816;;0.139039934;0.5;;
;0.012598816;;-0.019123469;0.5;;
;0.012598816;;0.060339977;0.5;;
;0.012598816;;0.043221568;0.5;;
;0.012598816;;0.089981872;0.5;;
;0.012598816;;0.240430804;0.5;;
;0.012598816;;0.059427636;0.5;;
;0.012598816;;0.069877045;0.5;;
;0.012598816;;-0.119577653;0.5;;
;0.012598816;;0.099816996;0.5;;
;0.012598816;;0.124456564;0.5;;
;0.012598816;;0.014314058;0.5;;
;0.012598816;;0.056985927;0.5;;
;0.012598816;;0.296888552;0.5;;
;0.012598816;;-0.057851408;0.5;;
;0.012598816;;-0.045303684;0.5;;
;0.012598816;;0.147879748;0.5;;
;0.012598816;;0.140517579;0.5;;
;0.012598816;;0.171244266;0.5;;
;0.012598816;;0.020413178;0.5;;
;0.012598816;;0.066835967;0.5;;
;0.012598816;;-0.099380687;0.5;;
;0.012598816;;0.014069657;0.5;;
;0.012598816;;0.037208429;0.5;;
;0.012598816;;0.156781148;0.5;;
;0.012598816;;0.075572924;0.5;;
;0.012598816;;0.058257577;0.5;;
;0.012598816;;0.051763916;0.5;;
;0.012598816;;0.02177523;0.5;;
;0.012598816;;0.166872111;0.5;;
;0.012598816;;0.008587528;0.5;;
;0.012598816;;-0.153423633;0.5;;
;0.012598816;;0.100173674;0.5;;
;0.012598816;;0.055335955;0.5;;
;0.012598816;;-0.044935493;0.5;;
;0.012598816;;0.060378948;0.5;;
;0.012598816;;0.054373968;0.5;;
;0.012598816;;-0.008378924;0.5;;
;0.012598816;;0.122463386;0.5;;
;0.012598816;;0.126811063;0.5;;
;0.012598816;;0.106590701;0.5;;
;0.012598816;;0.065918462;0.5;;
;0.012598816;;-0.008772506;0.5;;
;0.012598816;;0.092874989;0.5;;
;0.012598816;;0.060699863;0.5;;
;0.012598816;;0.120162013;0.5;;
;0.012598816;;0.048714043;0.5;;
;0.012598816;;0.170426556;0.5;;
;0.012598816;;0.011352835;0.5;;
;0.012598816;;0.186310453;0.5;;
;0.012598816;;0.18376809;0.5;;
;0.012598816;;0.019638597;0.5;;
;0.012598816;;0.118355522;0.5;;
;0.012598816;;-0.074245349;0.5;;
;0.012598816;;0.093855235;0.5;;
;0.012598816;;-0.01788662;0.5;;
;0.012598816;;-0.057919005;0.5;;
;0.012598816;;0.048477391;0.5;;
;0.012598816;;0.03168078;0.5;;
;0.012598816;;-0.148567656;0.5;;
;0.012598816;;-0.030481527;0.5;;
;0.012598816;;0.0775303;0.5;;
;0.012598816;;0.115494181;0.5;;
;0.012598816;;-0.090463481;0.5;;
;0.012598816;;-0.06500445;0.5;;
;0.012598816;;0.086920016;0.5;;
;0.012598816;;0.077378978;0.5;;
;0.012598816;;-0.014053338;0.5;;
;0.012598816;;-0.09082621;0.5;;
;0.012598816;;-0.119958673;0.5;;
;0.012598816;;-0.134323519;0.5;;
;0.012598816;;-0.090470301;0.5;;
;0.012598816;;-0.188438616;0.5;;
;0.012598816;;0.04566002;0.5;;
;0.012598816;;-0.048777303;0.5;;
;0.012598816;;-0.041149488;0.5;;
;0.012598816;;0.004540912;0.5;;
;0.012598816;;0.051653705;0.5;;
;0.012598816;;0.029029887;0.5;;
;0.012598816;;0.061815064;0.5;;
;0.012598816;;0.070053865;0.5;;
;0.012598816;;-0.031229201;0.5;;
;0.012598816;;-0.135865446;0.5;;
;0.012598816;;0.137817865;0.5;;
;0.012598816;;-0.02128002;0.5;;
;0.012598816;;-0.066789753;0.5;;
;0.012598816;;0.001902415;0.5;;
;0.012598816;;0.266801546;0.5;;
;0.012598816;;0.071575956;0.5;;
;0.012598816;;0.08932036;0.5;;
;0.012598816;;-0.244546065;0.5;;
;0.012598816;;0.014234898;0.5;;
;0.012598816;;0.197192505;0.5;;
;0.012598816;;-0.124880065;0.5;;
;0.012598816;;0.067552379;0.5;;
;0.012598816;;0.068099324;0.5;;
;0.012598816;;0.061188156;0.5;;
;0.012598816;;-0.035442517;0.5;;
;0.012598816;;0.063252757;0.5;;
;0.012598816;;0.299741865;0.5;;
;0.012598816;;0.123070585;0.5;;
;0.012598816;;0.155050415;0.5;;
;0.012598816;;0.001382194;0.5;;
;0.012598816;;0.030745495;0.5;;
;0.012598816;;-0.016163739;0.5;;
;0.012598816;;-0.029895405;0.5;;
;0.012598816;;0.079591754;0.5;;
;0.012598816;;0.093087546;0.5;;
;0.012598816;;0.041755082;0.5;;
;0.012598816;;0.144698939;0.5;;
;0.012598816;;0.211762155;0.5;;
;0.012598816;;0.022224522;0.5;;
;0.012598816;;0.074372549;0.5;;
;0.012598816;;0.133664986;0.5;;
;0.012598816;;0.057465236;0.5;;
;0.012598816;;0.170951213;0.5;;
;0.012598816;;0.121802336;0.5;;
;0.012598816;;-0.057038253;0.5;;
;0.012598816;;0.039601561;0.5;;
;0.012598816;;-0.005100422;0.5;;
;0.012598816;;0.102293475;0.5;;
;0.012598816;;-0.084606604;0.5;;
;0.012598816;;0.032080543;0.5;;
;0.012598816;;-0.15655963;0.5;;
;0.012598816;;0.058948091;0.5;;
;0.012598816;;0.105511231;0.5;;
;0.012598816;;0.044835295;0.5;;
;0.012598816;;0.182860376;0.5;;
;0.012598816;;0.089199061;0.5;;
;0.012598816;;0.080274947;0.5;;
;0.012598816;;0.014710425;0.5;;
;0.012598816;;-0.006097118;0.5;;
;0.012598816;;-0.120566672;0.5;;
;0.012598816;;-0.026891611;0.5;;
;0.012598816;;0.009951536;0.5;;
;0.012598816;;-0.005622723;0.5;;
;0.012598816;;0.058343982;0.5;;
;0.012598816;;0.145273887;0.5;;
;0.012598816;;-0.088623823;0.5;;
;0.012598816;;-0.066045308;0.5;;
;0.012598816;;-0.226283379;0.5;;
;0.012598816;;-0.039024952;0.5;;
;0.012598816;;-0.168317632;0.5;;
;0.012598816;;0.067053332;0.5;;
;0.012598816;;0.132535883;0.5;;
;0.012598816;;0.22012933;0.5;;
;0.012598816;;0.065780515;0.5;;
;0.012598816;;-0.011595921;0.5;;
;0.012598816;;0.120783623;0.5;;
;0.012598816;;-0.036812793;0.5;;
;0.012598816;;0.045615022;0.5;;
;0.012598816;;0.031042247;0.5;;
;0.012598816;;0.023441725;0.5;;
;0.012598816;;-0.069906231;0.5;;
;0.012598816;;0.188394582;0.5;;
;0.012598816;;0.003731972;0.5;;
;0.012598816;;0.052091079;0.5;;
;0.012598816;;0.135679955;0.5;;
;0.012598816;;0.070398171;0.5;;
;0.012598816;;-0.181985939;0.5;;
;0.012598816;;-0.136164383;0.5;;
;0.012598816;;-0.075091529;0.5;;
;0.012598816;;-0.048608863;0.5;;
;0.012598816;;0.092249944;0.5;;
;0.012598816;;0.018976907;0.5;;
;0.012598816;;0.11699902;0.5;;
;0.012598816;;0.040460083;0.5;;
;0.012598816;;-0.053091169;0.5;;
;0.012598816;;-0.113270512;0.5;;
;0.012598816;;-0.136015853;0.5;;
;0.012598816;;0.164750297;0.5;;
;0.012598816;;0.174371548;0.5;;
;0.012598816;;-0.031866658;0.5;;
;0.012598816;;0.053244406;0.5;;
;0.012598816;;0.12270442;0.5;;
;0.012598816;;-0.068237699;0.5;;
;0.012598816;;0.036776982;0.5;;
;0.012598816;;-0.045619652;0.5;;
;0.012598816;;0.006599993;0.5;;
;0.012598816;;0.036991607;0.5;;
;0.012598816;;0.145149357;0.5;;
;0.012598816;;-0.022000186;0.5;;
;0.012598816;;0.146371897;0.5;;
;0.012598816;;-0.088453993;0.5;;
;0.012598816;;-0.00336398;0.5;;
;0.012598816;;0.040655185;0.5;;
;0.012598816;;0.012098238;0.5;;
;0.012598816;;-0.039184673;0.5;;
;0.012598816;;-0.096676371;0.5;;
;0.012598816;;-0.052569589;0.5;;
;0.012598816;;-0.012354243;0.5;;
;0.012598816;;-0.114396701;0.5;;
;0.012598816;;-0.121200861;0.5;;
;0.012598816;;-0.031287344;0.5;;
;0.012598816;;0.00972843;0.5;;
;0.012598816;;-0.147370624;0.5;;
;0.012598816;;0.119382773;0.5;;
;0.012598816;;0.147430911;0.5;;
;0.012598816;;0.085843915;0.5;;
;0.012598816;;0.196984522;0.5;;
;0.012598816;;0.193408209;0.5;;
;0.012598816;;0.061377497;0.5;;
;0.012598816;;0.059882934;0.5;;
;0.012598816;;0.157036563;0.5;;
;0.012598816;;0.000186136;0.5;;
;0.012598816;;0.0571387;0.5;;
;0.012598816;;0.265358839;0.5;;
;0.012598816;;0.079101353;0.5;;
;0.012598816;;-0.014600428;0.5;;
;0.012598816;;0.224011544;0.5;;
;0.012598816;;-0.079200155;0.5;;
;0.012598816;;-0.007372214;0.5;;
;0.012598816;;0.099551;0.5;;
;0.012598816;;-0.125137478;0.5;;
;0.012598816;;0.062890008;0.5;;
;0.012598816;;0.013242701;0.5;;
;0.012598816;;-0.059280928;0.5;;
;0.012598816;;-0.046914108;0.5;;
;0.012598816;;0.011686986;0.5;;
;0.012598816;;-0.013248024;0.5;;
;0.012598816;;-0.106710026;0.5;;
;0.012598816;;-0.11944825;0.5;;
;0.012598816;;-0.06731427;0.5;;
;0.012598816;;-0.191672354;0.5;;
;0.012598816;;0.025546534;0.5;;
;0.012598816;;-0.056611042;0.5;;
;0.012598816;;-0.016833584;0.5;;
;0.012598816;;-0.035182734;0.5;;
;0.012598816;;0.09147669;0.5;;
;0.012598816;;0.166415415;0.5;;
;0.012598816;;0.112303345;0.5;;
;0.012598816;;0.086272272;0.5;;
;0.012598816;;-0.009526478;0.5;;
;0.012598816;;0.185001554;0.5;;
;0.012598816;;0.044835264;0.5;;
;0.012598816;;0.147890982;0.5;;
;0.012598816;;0.076769924;0.5;;
;0.012598816;;-0.211943002;0.5;;
;0.012598816;;0.1115655;0.5;;
;0.012598816;;-0.004837595;0.5;;
;0.012598816;;0.093121991;0.5;;
;0.012598816;;0.048769095;0.5;;
;0.012598816;;0.106018567;0.5;;
;0.012598816;;0.052320111;0.5;;
;0.012598816;;0.124512346;0.5;;
;0.012598816;;0.073137883;0.5;;
;0.012598816;;-0.055935768;0.5;;
;0.012598816;;0.082375427;0.5;;
;0.012598816;;0.128786631;0.5;;
;0.012598816;;0.0306643;0.5;;
;0.012598816;;-0.009346078;0.5;;
;0.012598816;;0.106561101;0.5;;
;0.012598816;;0.054584845;0.5;;
;0.012598816;;-0.049548709;0.5;;
;0.012598816;;0.037706773;0.5;;
;0.012598816;;0.192107757;0.5;;
;0.012598816;;0.213150766;0.5;;
;0.012598816;;0.000831948;0.5;;
;0.012598816;;-0.027502235;0.5;;
;0.012598816;;-0.111120169;0.5;;
;0.012598816;;0.107514827;0.5;;
;0.012598816;;-0.058364699;0.5;;
;0.012598816;;-0.104057944;0.5;;
;0.012598816;;0.021781079;0.5;;
;0.012598816;;0.0065189;0.5;;
;0.012598816;;-0.148779651;0.5;;
;0.012598816;;0.118043279;0.5;;
;0.012598816;;-0.064218258;0.5;;
;0.012598816;;0.144220603;0.5;;
;0.012598816;;-0.017153887;0.5;;
;0.012598816;;0.197148448;0.5;;
;0.012598816;;0.193783425;0.5;;
;0.012598816;;0.132841614;0.5;;
;0.012598816;;0.113192658;0.5;;
;0.012598816;;0.000508363;0.5;;
;0.012598816;;0.102749659;0.5;;
;0.012598816;;-0.033011887;0.5;;
;0.012598816;;0.072598022;0.5;;
;0.012598816;;-0.144140326;0.5;;
;0.012598816;;0.114867971;0.5;;
;0.012598816;;0.058453598;0.5;;
;0.012598816;;0.056786666;0.5;;
;0.012598816;;-0.124713572;0.5;;
;0.012598816;;-0.003711593;0.5;;
;0.012598816;;0.051131781;0.5;;
;0.012598816;;-0.02252508;0.5;;
;0.012598816;;0.174936266;0.5;;
;0.012598816;;0.057532915;0.5;;
;0.012598816;;0.173174426;0.5;;
;0.012598816;;0.168412013;0.5;;
;0.012598816;;0.206919546;0.5;;
;0.012598816;;0.12233644;0.5;;
;0.012598816;;0.003526861;0.5;;
;0.012598816;;0.189809986;0.5;;
;0.012598816;;0.050946346;0.5;;
;0.012598816;;0.083649643;0.5;;
;0.012598816;;-0.045245923;0.5;;
;0.012598816;;0.137397259;0.5;;
;0.012598816;;0.086900493;0.5;;
;0.012598816;;0.167425979;0.5;;
;0.012598816;;-0.140955494;0.5;;
;0.012598816;;0.13886592;0.5;;
;0.012598816;;0.041599265;0.5;;
;0.012598816;;0.119479778;0.5;;
;0.012598816;;0.240444794;0.5;;
;0.012598816;;0.00459234;0.5;;
;0.012598816;;-0.017004996;0.5;;
;0.012598816;;0.016609458;0.5;;
;0.012598816;;-0.07482085;0.5;;
;0.012598816;;0.111322393;0.5;;
;0.012598816;;0.115681917;0.5;;
;0.012598816;;-0.081007499;0.5;;
;0.012598816;;-5.50233E-05;0.5;;
;0.012598816;;0.078754624;0.5;;
;0.012598816;;0.180169201;0.5;;
;0.012598816;;-0.016883241;0.5;;
;0.012598816;;0.009801202;0.5;;
;0.012598816;;0.073952934;0.5;;
;0.012598816;;-0.136834999;0.5;;
;0.012598816;;0.110902313;0.5;;
;0.012598816;;-0.050747485;0.5;;
;0.012598816;;-0.035423266;0.5;;
;0.012598816;;0.069083601;0.5;;
;0.012598816;;0.025938732;0.5;;
;0.012598816;;-0.154416993;0.5;;
;0.012598816;;0.073964027;0.5;;
;0.012598816;;0.017836875;0.5;;
;0.012598816;;0.068795248;0.5;;
;0.012598816;;0.112203673;0.5;;
;0.012598816;;-0.049345547;0.5;;
;0.012598816;;-0.006916504;0.5;;
;0.012598816;;0.163759775;0.5;;
;0.012598816;;0.109663838;0.5;;
;0.012598816;;0.127188718;0.5;;
;0.012598816;;0.011845494;0.5;;
;0.012598816;;-0.01289647;0.5;;
;0.012598816;;0.065548078;0.5;;
;0.012598816;;0.029186857;0.5;;
;0.012598816;;0.020719619;0.5;;
;0.012598816;;-0.015359409;0.5;;
;0.012598816;;-0.024127843;0.5;;
;0.012598816;;0.383420469;0.5;;
;0.012598816;;0.078782361;0.5;;
;0.012598816;;-0.008559491;0.5;;
;0.012598816;;-0.065304196;0.5;;
;0.012598816;;0.256632477;0.5;;
;0.012598816;;-0.118803869;0.5;;
;0.012598816;;-0.020875773;0.5;;
;0.012598816;;-0.005031451;0.5;;
;0.012598816;;0.026464909;0.5;;
;0.012598816;;0.041112623;0.5;;
;0.012598816;;0.096200174;0.5;;
;0.012598816;;0.003325094;0.5;;
;0.012598816;;0.058865271;0.5;;
;0.012598816;;0.029568071;0.5;;
;0.012598816;;0.098863906;0.5;;
;0.012598816;;0.148463937;0.5;;
;0.012598816;;-0.023544908;0.5;;
;0.012598816;;0.031720654;0.5;;
;0.012598816;;0.170156525;0.5;;
;0.012598816;;0.030474304;0.5;;
;0.012598816;;0.039873514;0.5;;
;0.012598816;;0.028099314;0.5;;
;0.012598816;;-0.179998592;0.5;;
;0.012598816;;0.137396978;0.5;;
;0.012598816;;0.107708922;0.5;;
;0.012598816;;-0.015501492;0.5;;
;0.012598816;;0.007222418;0.5;;
;0.012598816;;-0.000687175;0.5;;
;0.012598816;;-0.048295203;0.5;;
;0.012598816;;-0.049029311;0.5;;
;0.012598816;;-0.082344364;0.5;;
;0.012598816;;-0.000529892;0.5;;
;0.012598816;;-0.173141167;0.5;;
;0.012598816;;0.017501464;0.5;;
;0.012598816;;-0.158654995;0.5;;
;0.012598816;;0.111894737;0.5;;
;0.012598816;;-0.047204281;0.5;;
;0.012598816;;-0.065499706;0.5;;
;0.012598816;;0.125780814;0.5;;
;0.012598816;;-0.007952055;0.5;;
;0.012598816;;0.1295559;0.5;;
;0.012598816;;0.043939828;0.5;;
;0.012598816;;0.163388871;0.5;;
;0.012598816;;0.094550959;0.5;;
;0.012598816;;-0.118213116;0.5;;
;0.012598816;;0.045089301;0.5;;
;0.012598816;;-0.021626999;0.5;;
;0.012598816;;0.187577398;0.5;;
;0.012598816;;0.051034293;0.5;;
;0.012598816;;-0.118229874;0.5;;
;0.012598816;;0.015767848;0.5;;
;0.012598816;;0.120285668;0.5;;
;0.012598816;;0.019711685;0.5;;
;0.012598816;;-0.054021278;0.5;;
;0.012598816;;0.257483518;0.5;;
;0.012598816;;0.218306693;0.5;;
;0.012598816;;0.191392068;0.5;;
;0.012598816;;0.11263018;0.5;;
;0.012598816;;0.042037898;0.5;;
;0.012598816;;0.149859024;0.5;;
;0.012598816;;0.044025374;0.5;;
;0.012598816;;0.271918344;0.5;;
;0.012598816;;-0.032726689;0.5;;
;0.012598816;;0.122326318;0.5;;
;0.012598816;;0.102830332;0.5;;
;0.012598816;;-0.165904216;0.5;;
;0.012598816;;0.12117837;0.5;;
;0.012598816;;-0.096887922;0.5;;
;0.012598816;;0.074220276;0.5;;
;0.012598816;;0.138434508;0.5;;
;0.012598816;;0.010911433;0.5;;
;0.012598816;;0.116274112;0.5;;
;0.012598816;;0.004440051;0.5;;
;0.012598816;;0.008644786;0.5;;
;0.012598816;;-0.00094638;0.5;;
;0.012598816;;-0.055809457;0.5;;
;0.012598816;;0.000460043;0.5;;
;0.012598816;;0.038714973;0.5;;
;0.012598816;;-0.019792263;0.5;;
;0.012598816;;-0.084602751;0.5;;
;0.012598816;;0.151482819;0.5;;
;0.012598816;;-0.099845324;0.5;;
;0.012598816;;0.086115788;0.5;;
;0.012598816;;0.12982469;0.5;;
;0.012598816;;0.184527885;0.5;;
;0.012598816;;0.102495512;0.5;;
;0.012598816;;0.031990913;0.5;;
;0.012598816;;0.050189927;0.5;;
;0.012598816;;0.003009758;0.5;;
;0.012598816;;0.033992836;0.5;;
;0.012598816;;-0.185080133;0.5;;
;0.012598816;;0.049263484;0.5;;
;0.012598816;;0.034493653;0.5;;
;0.012598816;;-0.059599976;0.5;;
;0.012598816;;0.006640633;0.5;;
;0.012598816;;0.001816479;0.5;;
;0.012598816;;-0.010612604;0.5;;
;0.012598816;;0.114214462;0.5;;
;0.012598816;;-0.144109599;0.5;;
;0.012598816;;0.022594317;0.5;;
;0.012598816;;0.01717397;0.5;;
;0.012598816;;-0.069412647;0.5;;
;0.012598816;;0.008708625;0.5;;
;0.012598816;;0.156733168;0.5;;
;0.012598816;;0.155311912;0.5;;
;0.012598816;;0.04740041;0.5;;
;0.012598816;;-0.026039157;0.5;;
;0.012598816;;-0.088733082;0.5;;
;0.012598816;;-0.136092709;0.5;;
;0.012598816;;0.059771685;0.5;;
;0.012598816;;0.142977678;0.5;;
;0.012598816;;-0.065826885;0.5;;
;0.012598816;;0.220315393;0.5;;
;0.012598816;;0.130616259;0.5;;
;0.012598816;;0.016857989;0.5;;
;0.012598816;;0.142122902;0.5;;
;0.012598816;;0.164146128;0.5;;
;0.012598816;;0.144049323;0.5;;
;0.012598816;;0.092035698;0.5;;
;0.012598816;;0.267649671;0.5;;
;0.012598816;;0.062098049;0.5;;
;0.012598816;;0.063214161;0.5;;
;0.012598816;;0.119050571;0.5;;
;0.012598816;;0.059513453;0.5;;
;0.012598816;;0.219162174;0.5;;
;0.012598816;;-0.016128664;0.5;;
;0.012598816;;-0.030379552;0.5;;
;0.012598816;;-0.006608047;0.5;;
;0.012598816;;0.050013131;0.5;;
;0.012598816;;-0.005608985;0.5;;
;0.012598816;;0.146426527;0.5;;
;0.012598816;;0.083458721;0.5;;
